,max_fidelity,avg_final_fidelities,final_fidelity,final_reward,time_this_iter_s,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/actor_layer_size,config/actor_lr,config/actor_num_hiddens,config/critic_layer_size,config/critic_lr,config/critic_num_hiddens,config/environment,config/n_training_iterations,config/target_noise,logdir
0,0.5020629101913373,0.2434081080844554,0.2464983148434271,1.847070434604345,2657.4217171669006,False,1,dd93e160,2023-11-22_19-11-40,1700705500,2657.4217171669006,6958,Collins-MBP.lan,127.0.0.1,2657.4217171669006,1,100,3.456629300570818e-05,5,100,0.00010146958150276933,50,<class 'relaqs.environments.gate_synth_env_rllib_Haar.TwoQubitGateSynth'>,50,2.257094093026026,"/Users/collinfarquhar/ray_results/objective_2023-11-22_18-27-20/objective_dd93e160_1_actor_layer_size=100,actor_lr=0.0000,actor_num_hiddens=5,critic_layer_size=100,critic_lr=0.0001,critic_num_hi_2023-11-22_18-27-20"
1,0.5538060970034193,0.1612015443593063,0.2962211999351458,2.243925097477681,2264.1582736968994,False,1,f40b3a9a,2023-11-22_19-05-09,1700705109,2264.1582736968994,6962,Collins-MBP.lan,127.0.0.1,2264.1582736968994,1,50,1.1095758259539204e-05,10,500,0.00030363931431913655,5,<class 'relaqs.environments.gate_synth_env_rllib_Haar.TwoQubitGateSynth'>,50,2.4898211794371012,"/Users/collinfarquhar/ray_results/objective_2023-11-22_18-27-20/objective_f40b3a9a_2_actor_layer_size=50,actor_lr=0.0000,actor_num_hiddens=10,critic_layer_size=500,critic_lr=0.0003,critic_num_hi_2023-11-22_18-27-23"
2,0.5182200733919529,0.3457663335266809,0.3386108635909629,2.5907690321087,2363.799629688263,False,1,ce8ba035,2023-11-22_19-06-49,1700705209,2363.799629688263,6964,Collins-MBP.lan,127.0.0.1,2363.799629688263,1,100,0.00013399064443874394,10,500,0.0007783662766044814,5,<class 'relaqs.environments.gate_synth_env_rllib_Haar.TwoQubitGateSynth'>,50,2.5965611985889394,"/Users/collinfarquhar/ray_results/objective_2023-11-22_18-27-20/objective_ce8ba035_3_actor_layer_size=100,actor_lr=0.0001,actor_num_hiddens=10,critic_layer_size=500,critic_lr=0.0008,critic_num_h_2023-11-22_18-27-23"
3,0.4381005557859578,0.0265181063246542,0.0066872297788323,0.0480060544866041,5108.642453193665,False,1,a67f8522,2023-11-22_19-52-34,1700707954,5108.642453193665,6965,Collins-MBP.lan,127.0.0.1,5108.642453193665,1,100,1.2694614621105281e-05,10,300,0.0006348409634354294,50,<class 'relaqs.environments.gate_synth_env_rllib_Haar.TwoQubitGateSynth'>,50,0.8392837922272678,"/Users/collinfarquhar/ray_results/objective_2023-11-22_18-27-20/objective_a67f8522_4_actor_layer_size=100,actor_lr=0.0000,actor_num_hiddens=10,critic_layer_size=300,critic_lr=0.0006,critic_num_h_2023-11-22_18-27-23"
4,0.4507883798507299,0.0958680559981599,0.1521738313015165,1.1193350704235043,2913.617684841156,False,1,5fd81746,2023-11-22_19-15-59,1700705759,2913.617684841156,6966,Collins-MBP.lan,127.0.0.1,2913.617684841156,1,300,1.810930633639333e-05,5,100,0.0008511062908421147,50,<class 'relaqs.environments.gate_synth_env_rllib_Haar.TwoQubitGateSynth'>,50,0.3354854325452026,"/Users/collinfarquhar/ray_results/objective_2023-11-22_18-27-20/objective_5fd81746_5_actor_layer_size=300,actor_lr=0.0000,actor_num_hiddens=5,critic_layer_size=100,critic_lr=0.0009,critic_num_hi_2023-11-22_18-27-23"
